paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body,abstract_dreyer_count
2006/18,"Valery Rohlfs,Ashlie Hegmann,Janey Glassman,Reda Marnell,Magan Curfman,Cristina Meneal,Antony Dekok","72,73,74,75,76,77,78","Labyrinths of Deceit: Culture, Modernity and Identity in the Nineteenth Century",2006,Accept,Reject,"Mary has some things she has to do. I think that I understand now. In order to isolate him from bacteria, and such, he is not allowed visitors. He used to eat out every day, but he can't afford it. Sami didn't understand what was going on. I can't believe that Tom thinks I'm a good chess player. Your English has improved a lot. We sought to come to terms with them. In the first section of this review I raise the question of how brain processes cause our conscious experiences. Oh my gosh! You're the last person I expected to meet in a situation like this. Everyone will die one day. I hate to lose. He read a pile of book about Islam. Do I look fat in this? Are Tom and Mary still students? They seeked equal rights. Jesus walked on water. Tom said that Mary didn't sound very confident. Don't show this to her. Are you busy?",NA,8
2006/19,Karlene Saxfield,79,Movable Inn: The Rural Jewish Population of Minsk Guberniya in 1793-1914,2006,Accept,Accept,"I'm sure you're going to enjoy yourself at the party. I got the hint. So now to winged Love this mandate she addressed: / ""O son, sole source of all my strength and power, / who durst high Jove's Typhoean bolts disdain, / to thee I fly, thy deity implore."" Both of us knew you could do that. She thought I was flirting with her. I wonder whether life exists on other planets. Could someone explain it to me? I thought over your request. Sami paid for the funeral. He raised his hat as a token of respect. Tom is the pitcher. Tom told me everything.",NA,5
2006/20,"Val Nafziger,Nicolle Ajello","80,81",China: A New Model for Growth and Development,2006,Reject,Reject,"An overwhelming part of our behavior is learned. He has his own bus. I knew that Tom wouldn't have to stay in Australia all week. Do you still think that you'll be in Australia all summer? I know this joke. It was for me! Tom got very cranky. The grace of the Lord Jesus Christ, the love of God, and the fellowship of the Holy Spirit, be with you all. Amen. He was seen crossing the road. You could have stayed at my place. Tom attracted our attention. Tom and Mary weren't telling us the truth. Tom didn't want to return to Boston. Not only are we all in the same boat, but we are all seasick. Tom unplugged his guitar. I have not finished lunch. Tom's oldest daughter isn't married. Tom and Mary looked like they were going to kiss.",NA,1
2006/21,"Luis Neitzel,Shela Zupfer","82,83",Algorithmuskulturen: Über die rechnerische Konstruktion der Wirklichkeit,2006,Reject,Reject,"What else did Tom say he needed? He rented the garment for the day. It was cruel of him to beat his dog. Tom needs to know someone cares. The little girl is peeing. The interpreter provides her personal interpretation. It's a vice. How many people were aboard that ship? Let's not talk about that. She said that she did it wrong. Tom must have thought Mary had a driver's license. Tom and Mary are the best students in your class, aren't they? The conservation of momentum is a fundamental concept of physics along with the conservation of energy and the conservation of mass. Do you let your dog run free or do you walk him on a lead?",NA,2
2006/22,"Peggy Funt,Kristeen Euser","84,85",Solomon Islanders in World War II: An Indigenous Perspective,2006,Accept,Reject,I have not heard from her since then. Tom didn't know whether Mary wanted to do that or not. Tom and Mary knew that they wouldn't be fired. He hopes he has already succeeded. Mary gave Tom one of her guitars. He had nothing to do with it. Tom just stared. It's going to cool down tonight. Tom said a lot of stupid things. Who are those for? I'm so glad you're here. They entertained us at dinner last night. It isn't a good time. He thinks that they are not sentient beings. I really don't want to play. I knew that Tom was planning on asking Mary not to do that. About twenty people were injured.,NA,2
2006/23,"Tarsha Vonderahe,Noemi Coutre,Jonell Mleczko,Dick Dunlap,Mao Ashley","86,87,88,89,90",The Last Great American Picture Show: New Hollywood Cinema in the 1970s,2006,Reject,Reject,"If every single village in Kabylie has a mosque, this makes it pretty obvious that the dominant religion of Kabyles is Islam. Tom exaggerated. Tom and Mary told John that they thought Alice was stubborn. Tom said he didn't want me to help him do that. Sami is really into fitness. They said that they were alone. Mennad did it. Her eyes scintillate with joy. You're planning to go tomorrow, aren't you? I think Tom is hammered.",NA,2
2006/24,"Alonso Bersch,Kassandra Lebsock,Azalee Chowanec,Mertie Carsen","91,92,93,94",Attributing Excellence in Medicine: The History of the Nobel Prize,2006,Reject,Reject,"I wanted to be alone. You don't really think I have to do that, do you? I'm wearing the same clothes as I was yesterday. Tom has been taken to the ER. When your husband finds out, he won't be happy. Has that happened to you? He had to obey her decision. He has finished correcting the exercises. I think Tom should've let Mary do that. Mennad tried to fight them. Such claims have been made in the past, but have never been substantiated. I can't stand being laughed at in front of others.",NA,1
2006/25,Temple Mosby,95,The World of Rules: A Somewhat Different Measurement of the World,2006,Accept,Reject,"Sami had a daughter with his mistress. I am tired from a long walk. There are special hotels for dogs where you can have your dog rest for the duration of the trip. I had no idea that this was going to happen. I needed to talk to him. The soldiers retreated from their positions. The shop is open from Monday to Saturday. Add no more. You can do it when you B&Q it. Tom didn't have it. Tom's injuries aren't life-threatening. You didn't think I would be doing that today, did you? Be more concise in your summaries! Tom thinks that Mary drinks too much coffee.",NA,1
2006/26,"Vern Tanis,Sherman Kulow,Shakia Armbrust,Ezekiel Altreche","96,97,98,99",Advances in Research Using the C-SPAN Archives,2006,Accept,Reject,"Tom has a bad disposition. I know that Tom is a lot smarter than most people think he is. I intend to stay in Australia. Tom thinks if he'd tried a little harder, he could have won the race. We have to talk right now. It wouldn't be much fun to do that. Sami was going through rough times. Close your mouth! She seems to have had a very hard time. Do you have any ideas for the gift? Sami went back to his room. Do this exercise as revision. They realize that they're being ignored. I must buy one. What on earth is this? He said ""NO"" to himself. He said ""YES"" aloud. Mary hid the book behind her back. Mary loved her grandkids. At times, we've struggled to keep the promise of liberty and equality for all of our people. It's really wonderful seeing you again.",NA,2
2006/27,"Laine Cham,Felipe Billington","100,101",Where She Always Was,2006,Reject,Reject,Tom said he felt terrible. I can get the tickets for you. There will be an energy crisis in the near future. I want the young members to be more active. I've heard some good things about you. We should be OK here for a bit. Which one of these is your book? We can't just let Tom go. Mary couldn't believe her good fortune.,NA,1
2006/28,"Rory Blouir,Benny Bobbs","102,103",Snow in the Tropics: A History of the Independent Reefer Operators,2006,Accept,Accept,"You'd better take that. Mary says she likes to win. You swim very well. What we need most is your attendance. They kept their love a secret. Stop beating around the bush and get to the point. Not only does he speak French, he can also speak English. ""Is it dark now?"" ""Yes, it is."" Tom will take care of you. Why do you want to go to Kabylie? Her cheeks were freckled.",NA,2
2006/29,"Enrique Nisley,Courtney Saranzak,Shani Splinter,Guillermina Habeeb,Herbert Dobberfuhl,Santina Opeka","104,105,106,107,108,109",Grauzonen staatlicher Gewalt: Staatlich produzierte Unsicherheit in Kolumbien und Mexiko,2006,Accept,Reject,"I understand how to solve the problem. Tom is supposed to know everything. Tom told me he didn't want to spend time in jail. This is my bedroom. Tom had no idea why Mary was planning to do that. I can eat anything but onions. Tom looked off into the distance. Due to the unfavorable state of the economy, the company laid off many of its employees and eventually had to close its doors permanently. Can I leave it with you? Tom tried to talk Mary out of leaving. Tom died on a cold night in October. I forgot where I put my umbrella. Tom knows something's up.",NA,3
2006/30,Sandra Ibrahim,110,Ten Journeys to Cameron’s Farm: An Australian Tragedy,2006,Accept,Accept,Sami was messing with Layal's parrot. Tom is in an awful mood. I thought that there was a possibility that Tom was going to break the contract. I should have just stayed home and read a book. I wonder whether Tom and Mary are really serious. Sami and Farid were childhood friends. I'd like to get the meeting started. Tom wouldn't be doing that if he didn't have to.,NA,1
2006/31,"Raymonde Graciano,Vergie Gosda,Phillip Birdon","111,112,113",Tres estudios sobre el movimiento obrero en México,2006,Reject,Accept,"I asked for a seat in the non-smoking section. Tom thinks we don't want to go. There were no visible dangers. Are you coming at six or at seven? I didn't think Tom and Mary were lying. Mary ran off crying and slammed her bedroom door. While walking down the street, I saw two white cats pissing near a car tire. Tom hasn't written the letter yet. His favorite baseball team is the Giants, but he likes the Lions as well. She hurried so she wouldn't be late. I can't make her love me. You'll never get in that club. You can easily walk there from here.",NA,1
